source_excel_row,source_registry_offering_count,AANGEBODEN_OPLEIDINGCODE,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,SOORT,ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,NAAM_LANG,INTERNATIONALE_NAAM,EIGENNAAM,VORM,VOERTAAL,STUDIELAST,BEGINDATUM,EINDDATUM,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIEPLAATS,raw_record_count,raw_csv_rows_json,raw_conflict_fields_json,raw_conflict_values_json
429,2,252f409e-9857-489c-99b0-43a9837b3e1e,1001O5759,50906,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Media en Cultuur,Media and Culture,Media en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-media,,,108X991,Amsterdam,1,[2871],[],{}
429,2,27d8e360-40ab-480e-913f-f9c35a7e872c,1001O5759,50906,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Media en Cultuur,Media and Culture,Media en Cultuur,VOLTIJD,ENG,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-media-and-culture,,,108X991,Amsterdam,1,[2870],[],{}
430,1,7e732b22-cd23-4390-9eb6-671ab0996b19,1001O5920,56573,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Medische Informatiekunde,Medical Informatics,Medische Informatiekunde,VOLTIJD,NLD,180,2003-09-01,,2023-09-01,,2023-09-01,,http://www.uva.nl/onderwijs/bachelor/bacheloropleidingen/item/medische-informatiekunde.html,,,108X991,Amsterdam,1,[2892],[],{}
431,2,2605196b-eb34-4465-8e2a-ffd612d19a0d,1001O5976,56700,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Muziekwetenschap,Musicology,Muziekwetenschap,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-muziekwetenschap,,,108X991,Amsterdam,1,[2905],[],{}
431,2,3b16154b-869b-4095-a06c-6574b9df34bd,1001O5976,56700,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Muziekwetenschap,Musicology,Muziekwetenschap,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-muziekwetenschap,,,108X991,Amsterdam,1,[2906],[],{}
432,1,2598755b-a567-4722-850b-6d3b0c10bd71,1001O5797,55013,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Natuur- en Sterrenkunde (joint degree),Physics and Astronomy (joint degree),Natuur- en Sterrenkunde - joint degree UvA-VU,VOLTIJD,NLD,180,2016-09-01,,2020-03-31,,2020-03-31,,http://www.uva.nl/programmas/bachelors/natuur--en-sterrenkunde/natuur--en-sterrenkunde.html,111A136,,108X991,Amsterdam,1,[2875],[],{}
433,1,4e60cabd-e7d7-43b9-b7d9-b54cf857e71b,1001O5797,55013,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Natuur- en Sterrenkunde (joint degree),Physics and Astronomy (joint degree),"Natuur- en Sterrenkunde - joint degree UvA-VU, vrije opleiding",VOLTIJD,NLD,180,2016-09-01,,2020-03-31,,2020-03-31,,http://www.uva.nl/programmas/bachelors/natuur--en-sterrenkunde/natuur--en-sterrenkunde.html,,,108X991,Amsterdam,1,[2876],[],{}
434,2,47936677-a8ea-4e48-b821-c60c0cc5e9b3,1001O6001,56804,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Nederlandse Taal en Cultuur,Dutch Language and Culture,Nederlandse Taal en Cultuur,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-nederlands,,,108X991,Amsterdam,1,[2916],[],{}
434,2,771b91c4-35a9-46c9-8dc6-d2467c00e82e,1001O6001,56804,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Nederlandse Taal en Cultuur,Dutch Language and Culture,Nederlandse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-nederlands,,,108X991,Amsterdam,1,[2917],[],{}
435,2,08d5fa04-0126-45a6-a7b9-c6d09f6c5ac0,1001O6034,56814,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Nieuwgriekse Taal en Cultuur,Modern Greek Language and Culture,Nieuwgriekse Taal en Cultuur,DEELTIJD,NLD,180,2002-09-01,,2020-11-19,,2020-11-19,,http://www.uva.nl/ba-nieuwgrieks,,,108X991,Amsterdam,1,[2932],[],{}
435,2,be408e0b-5b6a-4f84-b28a-e9cb5ef922cf,1001O6034,56814,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Nieuwgriekse Taal en Cultuur,Modern Greek Language and Culture,Nieuwgriekse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2020-11-19,,2020-11-19,,http://www.uva.nl/ba-nieuwgrieks,,,108X991,Amsterdam,1,[2933],[],{}
436,1,eca2e5cf-22bd-41fb-a37f-8c7025cfbe96,1001O5621,50003,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Onderwijswetenschappen,Educational Sciences,Onderwijswetenschappen,VOLTIJD,NLD,180,2018-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/programmas/bachelors/onderwijswetenschappen/onderwijswetenschappen.html?origin=QM8V0lIERF2uFhPGbux%2F2g,,,108X991,Amsterdam,1,[2853],[],{}
437,2,83487458-5b66-41a1-a8d3-f8d6aba51d15,1001O5982,56704,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Oudheidwetenschappen,Ancient Studies,Oudheidwetenschappen,VOLTIJD,NLD,180,2017-09-01,,2023-03-15,,2023-03-15,,http://www.uva.nl/ba-oudheidwetenschappen,,,108X991,Amsterdam,1,[2912],[],{}
437,2,db6e3afc-535d-477e-932e-3b8b1b7e8090,1001O5982,56704,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Oudheidwetenschappen,Ancient Studies,Oudheidwetenschappen,VOLTIJD,ENG,180,2017-09-01,,2023-03-15,,2023-03-15,,http://www.uva.nl/ba-ancient-studies,,,108X991,Amsterdam,1,[2911],[],{}
438,1,2a94e6ea-bf89-4ba7-b221-7be5c59a3367,1001O5947,56607,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen,VOLTIJD,NLD,180,2003-09-01,,2020-09-01,,2020-09-01,,https://www.uva.nl/programmas/bachelors/pedagogische-wetenschappen/pedagogische-wetenschappen.html?origin=QM8V0lIERF2uFhPGbux%2F2g,,,108X991,Amsterdam,1,[2900],[],{}
439,1,ad87eb0d-2f14-44a7-bddd-e7aba90a3a2f,1001O5947,56607,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen - vrije opleiding,VOLTIJD,NLD,180,2003-09-01,,2020-09-01,,2020-09-01,,https://www.uva.nl/programmas/bachelors/pedagogische-wetenschappen/pedagogische-wetenschappen.html?origin=QM8V0lIERF2uFhPGbux%2F2g,,,108X991,Amsterdam,1,[2899],[],{}
440,2,49a012b7-3c49-4945-8573-2ac9dde76bdc,1001O5940,56606,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Politicologie,Political Science,Politicologie,VOLTIJD,NLD,180,2003-09-01,,2023-09-01,,2023-09-01,,http://uva.nl/bsc-politicologie,,,108X991,Amsterdam,1,[2898],[],{}
440,2,c5b405f6-5258-4b20-b3d7-0e2b55bfc8bc,1001O5940,56606,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Politicologie,Political Science,Politicologie,VOLTIJD,ENG,180,2003-09-01,,2023-09-01,,2023-09-01,,htp://www.uva.nl/bsc-politicalscience,,,108X991,Amsterdam,1,[2897],[],{}
441,1,2de5894c-cefb-4f0c-a197-2a91979c01f1,1001O6228,59312,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,"Politics, Psychology, Law and Economics","Politics, Psychology, Law and Economics","Politics, Psychology, Law and Economics",VOLTIJD,ENG,180,2014-09-01,,2020-07-07,,2020-07-07,,http://pple.uva.nl,,,108X991,Amsterdam,1,[2949],[],{}
442,1,6dcb9e94-80c0-459d-93d0-e61a48116f74,1001O5635,50014,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Psychobiologie,Psychobiology,Psychobiologie,VOLTIJD,NLD,180,2003-09-01,,2023-09-01,,2023-09-01,,http://uva.nl/bsc-psychobiologie,,,108X991,Amsterdam,1,[2858],[],{}
443,2,f82c5251-8e40-43e8-9665-f38eabb95cb6,1001O5934,56604,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Psychologie,Psychology,Psychologie,VOLTIJD,NLD,180,2003-09-01,,2023-09-01,,2023-09-01,,http://uva.nl/bsc-psychologie,,,108X991,Amsterdam,1,[2896],[],{}
443,2,fa040681-37c6-4aff-b334-f52257f062e8,1001O5934,56604,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Psychologie,Psychology,Psychologie,VOLTIJD,ENG,180,2003-09-01,,2023-09-01,,2023-09-01,,http://uva.nl/bsc-psychology,,,108X991,Amsterdam,1,[2895],[],{}
444,1,68ca6bd2-ced4-4c39-b97a-873a9f92afa2,1001O5729,50700,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Rechtsgeleerdheid,Law,Rechtsgeleerdheid,VOLTIJD,NLD,180,2003-09-01,,2019-01-31,,2019-01-31,,http://www.uva.nl/llb-rechtsgeleerdheid,,,108X991,Amsterdam,1,[2863],[],{}
445,2,453f0ce2-32d1-4c6e-be8c-9bd987179761,1001O5753,50902,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Religiewetenschappen,Religious Studies,Religiewetenschappen,VOLTIJD,NLD,180,2002-09-01,,2020-09-07,,2020-09-07,,http://www.uva.nl/ba-religiewetenschappen,,,108X991,Amsterdam,1,[2869],[],{}
445,2,cfa95ea5-3b0c-481c-aa7f-a1f54186655e,1001O5753,50902,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Religiewetenschappen,Religious Studies,Religiewetenschappen,DEELTIJD,NLD,180,2002-09-01,,2020-09-07,,2020-09-07,,http://www.uva.nl/ba-religiewetenschappen,,,108X991,Amsterdam,1,[2868],[],{}
446,2,139aacaa-88bc-470d-8cbf-1a257778263e,1001O6017,56807,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Scandinavische Talen en Culturen,Scandinavian Languages and Cultures,Scandinavische Talen en Culturen,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-scandinavisch,,,108X991,Amsterdam,1,[2923],[],{}
446,2,4980df80-eb51-478f-b5bf-daf9717cb766,1001O6017,56807,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Scandinavische Talen en Culturen,Scandinavian Languages and Cultures,Scandinavische Talen en Culturen,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-scandinavisch,,,108X991,Amsterdam,1,[2922],[],{}
447,1,574bca6e-fdfb-4670-88e0-eef026f06a39,1001O5795,55012,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Scheikunde (joint degree),Chemistry (joint degree),Scheikunde - joint degree UvA-VU,VOLTIJD,NLD,180,2016-09-01,,2019-07-15,,2019-07-15,,http://uva.nl/bsc-scheikunde,111A136,,108X991,Amsterdam,1,[2873],[],{}
448,1,fd9b4604-7567-4e74-bcae-a872e1c6a9c6,1001O5795,55012,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Scheikunde (joint degree),Chemistry (joint degree),"Scheikunde - joint degree UvA-VU, vrije opleiding",VOLTIJD,NLD,180,2016-09-01,,2019-07-15,,2019-07-15,,http://uva.nl/bsc-scheikunde,,,108X991,Amsterdam,1,[2874],[],{}
449,1,6c5eaecb-13e7-4efe-986e-a52b9ae3f8f8,1001O8898,50993,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,"Science, Technology & Innovation","Science, Technology & Innovation","Science, Technology & Innovation",VOLTIJD,NLD,180,2024-09-01,,2024-09-01,,2024-09-01,,https://www.uva.nl/programmas/bachelors/science-technology-and-innovation/science-technology-and-innovation.html,,,108X991,Amsterdam,1,[3090],[],{}
450,2,6b2a3216-8d29-47c4-97a1-4403f9e02848,1001O6033,56813,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Slavische Talen en Culturen,Slavonic Language and Culture,Slavische Talen en Culturen,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-slavisch,,,108X991,Amsterdam,1,[2931],[],{}
450,2,b77b5494-89b1-490f-96ae-c264fa45995f,1001O6033,56813,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Slavische Talen en Culturen,Slavonic Language and Culture,Slavische Talen en Culturen,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-slavisch,,,108X991,Amsterdam,1,[2930],[],{}
451,2,4b74d296-8c7a-462e-8c2b-81464a559e45,1001O6090,56838,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Sociale Geografie en Planologie,Human Geography and Planning,Sociale Geografie en Planologie,VOLTIJD,ENG,180,2009-09-01,,2023-09-01,,2023-09-01,,https://www.uva.nl/shared-content/programmas/en/bachelors/human-geography-and-planning/human-geography-and-planning.html,,,108X991,Amsterdam,1,[2937],[],{}
451,2,e6c6504d-91a8-4dc4-b1de-798cab94a09c,1001O6090,56838,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Sociale Geografie en Planologie,Human Geography and Planning,Sociale Geografie en Planologie,VOLTIJD,NLD,180,2009-09-01,,2023-09-01,,2023-09-01,,https://www.uva.nl/programmas/bachelors/sociale-geografie-en-planologie/sociale-geografie-en-planologie.html,,,108X991,Amsterdam,1,[2938],[],{}
452,2,ba02666c-1cb9-4bc4-a00b-150ed4601cfb,1001O5924,56601,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Sociologie,Sociology,Sociologie,VOLTIJD,ENG,180,2003-09-01,,2020-09-01,,2020-09-01,,http://uva.nl/bsc-sociology,,,108X991,Amsterdam,1,[2893],[],{}
452,2,c471d586-ef99-4ee3-ad95-c217eaf7df55,1001O5924,56601,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Sociologie,Sociology,Sociologie,VOLTIJD,NLD,180,2003-09-01,,2020-09-01,,2020-09-01,,http://uva.nl/bsc-sociologie,,,108X991,Amsterdam,1,[2894],[],{}
453,2,8065a6a8-112a-4871-af1c-b90e7360d416,1001O6027,56810,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Spaanse Taal en Cultuur,Spanish Language and Culture,Spaanse Taal en Cultuur,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-spaans,,,108X991,Amsterdam,1,[2928],[],{}
453,2,90ed8c35-6e94-4339-b11c-984272d553d5,1001O6027,56810,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Spaanse Taal en Cultuur,Spanish Language and Culture,Spaanse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-spaans,,,108X991,Amsterdam,1,[2929],[],{}
454,1,371d2c94-f513-4138-b6ae-660d90577214,1001O5916,56560,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Tandheelkunde,Dentistry,Tandheelkunde,VOLTIJD,NLD,180,2003-09-01,,2023-09-01,,2023-09-01,,http://www.uva.nl/bsc-tandheelkunde,,,108X991,Amsterdam,1,[2891],[],{}
455,2,7c3f4ffb-407f-48c2-a7d9-cc30f8d257a2,1001O5977,56702,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Theaterwetenschap,Theatre Studies,Theaterwetenschap,DEELTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-theaterwetenschap,,,108X991,Amsterdam,1,[2907],[],{}
455,2,e7a55e85-926f-4944-85a5-86997d885a30,1001O5977,56702,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Theaterwetenschap,Theatre Studies,Theaterwetenschap,VOLTIJD,NLD,180,2002-09-01,,2020-09-01,,2020-09-01,,http://www.uva.nl/ba-theaterwetenschap,,,108X991,Amsterdam,1,[2908],[],{}
456,1,6fb89557-3029-465f-8b77-f295fa42a157,1001O6179,56980,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Wiskunde,Mathematics,Wiskunde,VOLTIJD,NLD,180,2003-09-01,,2020-04-29,,2020-04-29,,http://uva.nl/bsc-wiskunde,,,108X991,Amsterdam,1,[2946],[],{}
457,1,8dd9af7e-f358-48fd-a806-d029248873af,1001O6179,56980,,OPLEIDING,107B473,Universiteit van Amsterdam,113A697,Universiteit van Amsterdam,Wiskunde,Mathematics,Wiskunde - vrije opleiding,VOLTIJD,NLD,180,2003-09-01,,2020-04-29,,2020-04-29,,http://uva.nl/bsc-wiskunde,,,108X991,Amsterdam,1,[2945],[],{}
458,1,6c49d7f1-0b98-4704-88a1-55ee7b5c3c93,1001O6075,56831,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Agrotechnologie,Biosystems Engineering,Bachelor Agrotechnologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bat,,,111X486,Wageningen,1,[2368],[],{}
459,1,a3d9dae9-3881-48fb-95e1-c01c262ce10d,1001O6086,56836,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Bedrijfs- en Consumentenwetenschappen,Business and Consumer Studies,Bachelor Bedrijfs- en Consumentenwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bbc,,,111X486,Wageningen,1,[2370],[],{}
460,1,5ce23bf5-a164-40ec-860d-9a9e658b2ee1,1001O6120,56860,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Biologie,Biology,Bachelor Biologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,biologyportal.wur.nl,,,111X486,Wageningen,1,[2375],[],{}
461,1,d41d11c9-defb-4ddc-ba36-121833f4c471,1001O6094,56841,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Biotechnologie,Biotechnology,Bachelor Biotechnologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bbt,,,111X486,Wageningen,1,[2372],[],{}
462,1,06553018-af59-4c64-9c76-6891c87bdaa8,1016O0967,,56219,VARIANT,107B451,Wageningen University,114A640,Wageningen University,Bachelor Bos- en Natuurbeheer,Bachelor Bos- en Natuurbeheer,Bachelor Bos- en Natuurbeheer,VOLTIJD,NLD,180,,,2002-09-01,,2023-09-01,,http://www.wur.nl/bbn,,,111X486,Wageningen,1,[2405],[],{}
463,1,f4f8d9b8-44c6-4f36-9141-2975c9bdfddb,1016O0968,,56219,VARIANT,107B451,Wageningen University,114A640,Wageningen University,Bachelor Bos- en Natuurbeheer DD-SLU,Bachelor Bos- en Natuurbeheer DD-SLU,Bachelor Bos- en Natuurbeheer DD-SLU,VOLTIJD,NLD,180,,,2024-09-01,,2024-09-01,,,,,111X486,Wageningen,1,[2406],[],{}
464,1,0ef5aada-c443-4b30-84a0-44ce7d9f54fa,1001O5637,50016,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Communicatie en Life Sciences,Communication and Life Sciences,Bachelor Communicatie en Life Sciences,VOLTIJD,NLD,180,2006-09-01,,2006-09-01,,2023-09-01,,http://www.wur.nl/bcl,,,111X486,Wageningen,1,[2362],[],{}
465,1,8c97e2eb-5700-48d3-876d-7cef63ab71fd,1001O5657,50101,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Economie en Beleid,Economics and Governance,Bachelor Economie en Beleid,VOLTIJD,NLD,180,2004-09-01,,2004-09-01,,2023-09-01,,http://www.wur.nl/beb,,,111X486,Wageningen,1,[2365],[],{}
466,1,bd3b3624-ef42-4573-9950-9539e910799f,1001O5641,50018,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Gezondheid en Maatschappij,Health and Society,Bachelor Gezondheid en Maatschappij,VOLTIJD,NLD,180,2005-09-01,,2005-09-01,,2023-09-01,,http://www.wur.nl/bgm,,,111X486,Wageningen,1,[2363],[],{}
467,1,5a82bb26-c36a-4c75-aca1-f54a337bbc01,1001O5656,50100,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,International Land and Water Management,International Land and Water Management,Bachelor International Land and Water Management,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bil,,,111X486,Wageningen,1,[2364],[],{}
468,1,033ba99f-0891-47ee-9c22-d48254149af9,1001O6087,56837,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Internationale Ontwikkelingsstudies,International Development Studies,Bachelor Internationale Ontwikkelingsstudies,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bin,,,111X486,Wageningen,1,[2371],[],{}
469,1,b648c0d7-7d11-40b8-b0fc-36fef3654dbd,1001O6102,56848,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Landschapsarchitectuur en ruimtelijke planning,Landscape Architecture and Planning,Bachelor Landschapsarchitectuur& Ruimtelijke Planning,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/blp,,,111X486,Wageningen,1,[2373],[],{}
470,1,9bde9a6f-2a0d-4027-baf7-fa310c2d7e6a,1001O8838,50859,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Marine Sciences,Marine Sciences,Bachelor Marine Sciences,VOLTIJD,ENG,180,2023-09-01,,2023-09-01,,2023-09-01,,,,,111X486,Wageningen,1,[2403],[],{}
471,1,ce928325-faf8-4029-8957-0105cb1989a7,1001O6222,59304,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Moleculaire Levenswetenschappen,Molecular Life Sciences,Bachelor Moleculaire Levenswetenschappen,VOLTIJD,NLD,180,2007-09-01,,2007-09-01,,2023-09-01,,http://www.wur.nl/bml,,,111X486,Wageningen,1,[2379],[],{}
472,1,82cea61d-2093-4d3e-8196-48872cae74d3,1001O6085,56835,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Plantenwetenschappen,Plant Sciences,Bachelor Plantenwetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bpw,,,111X486,Wageningen,1,[2369],[],{}
473,1,90cd79fe-16df-43ec-a331-59ee7611b0ac,1001O6124,56868,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Voeding en Gezondheid,Nutrition and Health,Bachelor Voeding en Gezondheid,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bvg,,,111X486,Wageningen,1,[2376],[],{}
474,1,b0cafb91-3150-44d8-9669-b8ecdc7178ef,1001O6103,56849,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Animal Sciences,Animal Sciences,Bachelor's Animal Sciences,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bdw,,,111X486,Wageningen,1,[2374],[],{}
475,1,b80cca66-4d2f-414c-a4ed-7b3e2ad60645,1016O1728,59026,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Data Science for Global Challenges,Data Science for Global Challenges,Bachelor's Data Science for Global Challenges,VOLTIJD,NLD,180,2025-09-01,,2025-09-01,,2025-09-01,,,,,111X486,Wageningen,1,[2404],[],{}
476,1,3cb0ff99-11d9-4cc5-864f-8adfc16fd1b6,1001O6167,56968,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,"Soil, Water, Atmosphere","Soil, Water, Atmosphere",Bachelor's Earth System Sciences,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bbw,,,111X486,Wageningen,1,[2377],[],{}
477,1,c71f245e-cfef-4fac-b4a4-838ef94997fd,1001O5876,56283,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Environmental Sciences,Environmental Sciences,Bachelor's Environmental Sciences,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/bmw,,,111X486,Wageningen,1,[2367],[],{}
478,1,d1eaeda8-1e1d-4e33-adf1-73704cd48e00,1001O6168,56973,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Food Technology,Food Technology,Bachelor's Food Technology,VOLTIJD,ENG,180,2002-09-01,,2002-09-01,,2023-09-01,,http://www.wur.nl/blt,,,111X486,Wageningen,1,[2378],[],{}
479,1,9d7ec0ba-2e49-4c7b-a244-c3b0a10c3270,1001O5780,55001,,OPLEIDING,107B451,Wageningen University,114A640,Wageningen University,Tourism (joint degree),Tourism (joint degree),Bachelor's Tourism (joint degree),VOLTIJD,NLD,180,2011-09-01,,2011-09-01,,2023-09-01,,http://www.wur.nl/bto,,,113X606,Breda,1,[2366],[],{}
